,molecule_chembl_id,molecule_pref_name,canonical_smiles,pchembl_value,standard_type,standard_relation,standard_value,standard_units,ligand_efficiency,assay_type
490,CHEMBL176933,,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OCC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,9.22,IC50,=,0.6,nM,"{'bei': '14.00', 'le': '0.27', 'lle': '2.25', 'sei': '13.02'}",B
491,CHEMBL20602,,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(CCS(=O)(=O)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,9.05,IC50,=,0.9,nM,"{'bei': '16.49', 'le': '0.33', 'lle': '4.38', 'sei': '11.61'}",B
492,CHEMBL21117,,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCC(F)(F)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,9.52,IC50,=,0.3,nM,"{'bei': '16.98', 'le': '0.33', 'lle': '2.61', 'sei': '21.75'}",B
493,CHEMBL21167,,O=C(CCC1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1)c1ccc(F)cc1,8.80,IC50,=,1.6,nM,"{'bei': '16.45', 'le': '0.31', 'lle': '2.55', 'sei': '14.46'}",B
494,CHEMBL172854,,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,9.10,IC50,=,0.8,nM,"{'bei': '16.22', 'le': '0.30', 'lle': '3.07', 'sei': '14.77'}",B
495,CHEMBL366600,,CCn1nc(Cc2ccc(Cl)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,9.05,IC50,=,0.9,nM,"{'bei': '14.56', 'le': '0.28', 'lle': '1.84', 'sei': '14.68'}",B
496,CHEMBL173630,,CCn1nc(Cc2ccc(S(C)(=O)=O)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.46,IC50,=,3.5,nM,"{'bei': '13.53', 'le': '0.26', 'lle': '3.42', 'sei': '8.83'}",B
497,CHEMBL369278,,CCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,9.10,IC50,=,0.8,nM,"{'bei': '15.04', 'le': '0.28', 'lle': '2.67', 'sei': '12.84'}",B
498,CHEMBL172090,,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC)c(OC)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,8.82,IC50,=,1.5,nM,"{'bei': '14.21', 'le': '0.27', 'lle': '2.78', 'sei': '11.02'}",B
499,CHEMBL368333,,CCn1nc(Cc2cc(F)cc(F)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.59,IC50,=,2.6,nM,"{'bei': '14.73', 'le': '0.28', 'lle': '2.67', 'sei': '13.94'}",B
500,CHEMBL172019,,CCn1nc(Cc2ccc(C(F)(F)F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.70,IC50,=,2.0,nM,"{'bei': '14.15', 'le': '0.27', 'lle': '2.04', 'sei': '14.12'}",B
501,CHEMBL368000,,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OCc5ccccc5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,9.30,IC50,=,0.5,nM,"{'bei': '13.95', 'le': '0.26', 'lle': '1.69', 'sei': '13.13'}",B
502,CHEMBL172806,,CCn1nc(Cc2ccc(OC)c(OC)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.92,IC50,=,1.2,nM,"{'bei': '14.37', 'le': '0.27', 'lle': '2.88', 'sei': '11.14'}",B
503,CHEMBL175079,,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC)c(C#N)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,9.30,IC50,=,0.5,nM,"{'bei': '15.10', 'le': '0.28', 'lle': '3.39', 'sei': '9.83'}",B
504,CHEMBL369494,,CCn1nc(Cc2ccc(C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,9.22,IC50,=,0.6,nM,"{'bei': '16.04', 'le': '0.30', 'lle': '2.88', 'sei': '14.97'}",B
505,CHEMBL174214,,CCn1nc(Cc2ccc(C(C)(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,9.40,IC50,=,0.4,nM,"{'bei': '15.23', 'le': '0.29', 'lle': '2.08', 'sei': '15.26'}",B
506,CHEMBL21147,,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCCc3ccc(C(F)(F)F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,9.70,IC50,=,0.2,nM,"{'bei': '16.88', 'le': '0.32', 'lle': '2.46', 'sei': '22.15'}",B
507,CHEMBL173202,,CCn1nc(Cc2ccc(F)cc2F)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,8.82,IC50,=,1.5,nM,"{'bei': '14.17', 'le': '0.27', 'lle': '1.98', 'sei': '14.32'}",B
508,CHEMBL2112951,,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4cccc(CN)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,8.57,IC50,=,2.7,nM,"{'bei': '14.53', 'le': '0.27', 'lle': '3.08', 'sei': '9.78'}",B
509,CHEMBL369277,,CCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,8.96,IC50,=,1.1,nM,"{'bei': '14.48', 'le': '0.27', 'lle': '2.14', 'sei': '12.65'}",B
510,CHEMBL367988,,CCn1nc(Cc2ccc(OCc3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.96,IC50,=,1.1,nM,"{'bei': '13.43', 'le': '0.25', 'lle': '1.35', 'sei': '12.65'}",B
511,CHEMBL173479,,CCn1nc(Cc2ccc(Oc3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,9.30,IC50,=,0.5,nM,"{'bei': '13.70', 'le': '0.25', 'lle': '0.95', 'sei': '13.13'}",B
512,CHEMBL435347,,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4cccc(OC)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,8.92,IC50,=,1.2,nM,"{'bei': '15.10', 'le': '0.28', 'lle': '2.88', 'sei': '12.59'}",B
513,CHEMBL433793,,CCOc1cccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)c1,9.40,IC50,=,0.4,nM,"{'bei': '15.54', 'le': '0.29', 'lle': '2.97', 'sei': '13.27'}",B
514,CHEMBL278085,,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2cccc(F)c2)C1,9.30,IC50,=,0.5,nM,"{'bei': '18.36', 'le': '0.34', 'lle': '3.08', 'sei': '21.24'}",B
515,CHEMBL176655,,CCn1nc(Cc2cccnc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,7.88,IC50,=,13.1,nM,"{'bei': '14.39', 'le': '0.27', 'lle': '2.85', 'sei': '10.58'}",B
516,CHEMBL368204,,CCn1nc(Cc2ccc(OC(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,9.15,IC50,=,0.7,nM,"{'bei': '14.79', 'le': '0.28', 'lle': '2.34', 'sei': '12.93'}",B
517,CHEMBL20453,,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCC(O)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,9.40,IC50,=,0.4,nM,"{'bei': '17.84', 'le': '0.34', 'lle': '3.94', 'sei': '14.68'}",B
518,CHEMBL176850,,CCn1nc(Cc2cccc(F)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.89,IC50,=,1.3,nM,"{'bei': '15.74', 'le': '0.30', 'lle': '3.11', 'sei': '14.43'}",B
519,CHEMBL369478,,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(C(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,9.30,IC50,=,0.5,nM,"{'bei': '14.79', 'le': '0.28', 'lle': '2.25', 'sei': '15.10'}",B
520,CHEMBL367169,,CCn1nc(Cc2ccc(C#N)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.89,IC50,=,1.3,nM,"{'bei': '15.17', 'le': '0.28', 'lle': '2.99', 'sei': '10.41'}",B
521,CHEMBL368309,,CCCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,9.00,IC50,=,1.0,nM,"{'bei': '14.22', 'le': '0.27', 'lle': '1.79', 'sei': '12.71'}",B
522,CHEMBL366770,,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4cccc5ccccc45)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,9.70,IC50,=,0.2,nM,"{'bei': '15.88', 'le': '0.29', 'lle': '2.52', 'sei': '15.75'}",B
523,CHEMBL283788,,COC(=O)C(CCC1CCN(C[C@H]2CN([C@H](CC3CC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1)c1ccc(F)cc1,8.82,IC50,=,1.5,nM,"{'bei': '15.52', 'le': '0.29', 'lle': '3.14', 'sei': '12.59'}",B
524,CHEMBL367461,,CCn1nc(Cc2ccc(S(C)(=O)=O)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.80,IC50,=,1.6,nM,"{'bei': '13.77', 'le': '0.27', 'lle': '3.37', 'sei': '9.19'}",B
525,CHEMBL176459,,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC5CCC5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,9.40,IC50,=,0.4,nM,"{'bei': '14.90', 'le': '0.28', 'lle': '2.44', 'sei': '13.27'}",B
526,CHEMBL263529,,CCn1nc(Cc2ccc(C(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,9.22,IC50,=,0.6,nM,"{'bei': '15.30', 'le': '0.29', 'lle': '2.07', 'sei': '14.97'}",B
527,CHEMBL172436,,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4cc(C(F)(F)F)cc(C(F)(F)F)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,8.68,IC50,=,2.1,nM,"{'bei': '12.45', 'le': '0.24', 'lle': '0.62', 'sei': '14.09'}",B
528,CHEMBL367246,,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(C#N)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,8.89,IC50,=,1.3,nM,"{'bei': '15.17', 'le': '0.28', 'lle': '2.99', 'sei': '10.41'}",B
529,CHEMBL367697,,CCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,8.92,IC50,=,1.2,nM,"{'bei': '14.42', 'le': '0.27', 'lle': '2.10', 'sei': '12.59'}",B
530,CHEMBL176337,,CCn1nc(Cc2ccc(OC3CC3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,9.00,IC50,=,1.0,nM,"{'bei': '14.93', 'le': '0.28', 'lle': '2.82', 'sei': '12.71'}",B
531,CHEMBL369812,,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(Oc5ccccc5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,9.40,IC50,=,0.4,nM,"{'bei': '14.40', 'le': '0.27', 'lle': '1.58', 'sei': '13.27'}",B
532,CHEMBL367987,,CCn1nc(Cc2ccc(-c3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,9.52,IC50,=,0.3,nM,"{'bei': '15.29', 'le': '0.28', 'lle': '2.22', 'sei': '15.46'}",B
533,CHEMBL353331,,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,8.92,IC50,=,1.2,nM,"{'bei': '15.68', 'le': '0.29', 'lle': '2.50', 'sei': '14.48'}",B
534,CHEMBL177205,,CCn1nc(Cc2cccc(F)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,9.00,IC50,=,1.0,nM,"{'bei': '14.88', 'le': '0.28', 'lle': '2.30', 'sei': '14.61'}",B
535,CHEMBL368098,,CCn1nc(Cc2ccc(F)cc2F)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.30,IC50,=,5.0,nM,"{'bei': '14.25', 'le': '0.27', 'lle': '2.38', 'sei': '13.48'}",B
536,CHEMBL263787,,CCOc1cccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)c1,9.10,IC50,=,0.8,nM,"{'bei': '15.04', 'le': '0.28', 'lle': '2.67', 'sei': '12.84'}",B
537,CHEMBL173400,,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc5ccccc5c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,9.70,IC50,=,0.2,nM,"{'bei': '15.88', 'le': '0.29', 'lle': '2.52', 'sei': '15.75'}",B
538,CHEMBL20622,,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCC(F)(F)c3ccc(F)cc3)CC2)[C@@H](c2ccccc2)C1,9.70,IC50,=,0.2,nM,"{'bei': '17.87', 'le': '0.34', 'lle': '2.93', 'sei': '22.15'}",B
539,CHEMBL170118,,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(CC4CCCCC4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,8.92,IC50,=,1.2,nM,"{'bei': '15.74', 'le': '0.30', 'lle': '2.36', 'sei': '14.48'}",B
540,CHEMBL172004,,CCn1nc(Cc2ccc(C#N)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.51,IC50,=,3.1,nM,"{'bei': '14.88', 'le': '0.28', 'lle': '3.00', 'sei': '9.96'}",B
541,CHEMBL176528,,CCn1nc(Cc2ccc(O)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,9.30,IC50,=,0.5,nM,"{'bei': '15.43', 'le': '0.29', 'lle': '3.03', 'sei': '11.37'}",B
542,CHEMBL366871,,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC)c(OC)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,8.59,IC50,=,2.6,nM,"{'bei': '13.83', 'le': '0.26', 'lle': '2.55', 'sei': '10.72'}",B
543,CHEMBL172894,,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc5ccccc5c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,9.52,IC50,=,0.3,nM,"{'bei': '15.59', 'le': '0.29', 'lle': '2.34', 'sei': '15.46'}",B
544,CHEMBL21058,,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCP(=O)(O)c3ccccc3)CC2)[C@@H](c2cccc(F)c2)C1,6.00,IC50,=,1000.0,nM,"{'bei': '11.06', 'le': '0.22', 'lle': '1.21', 'sei': '7.40'}",B
545,CHEMBL280344,,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(CCS(=O)(=O)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,8.96,IC50,=,1.1,nM,"{'bei': '15.22', 'le': '0.30', 'lle': '3.37', 'sei': '11.50'}",B
546,CHEMBL176859,,CCn1nc(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.64,IC50,=,2.3,nM,"{'bei': '12.40', 'le': '0.24', 'lle': '0.58', 'sei': '14.02'}",B
547,CHEMBL368979,,CCn1nc(Cc2ccc(OC(C)(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.70,IC50,=,2.0,nM,"{'bei': '13.75', 'le': '0.26', 'lle': '1.50', 'sei': '12.28'}",B
548,CHEMBL427122,,CCn1nc(Cc2ccc(OCC(F)(F)F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,9.22,IC50,=,0.6,nM,"{'bei': '14.00', 'le': '0.27', 'lle': '2.25', 'sei': '13.02'}",B
549,CHEMBL174904,,CCn1nc(Cc2ccc(OC)c(C#N)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,9.05,IC50,=,0.9,nM,"{'bei': '14.69', 'le': '0.27', 'lle': '3.14', 'sei': '9.56'}",B
550,CHEMBL349974,,CCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1F,9.15,IC50,=,0.7,nM,"{'bei': '14.70', 'le': '0.28', 'lle': '2.58', 'sei': '12.93'}",B
551,CHEMBL174927,,CCn1nc(Cc2cccc3ccccc23)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,9.70,IC50,=,0.2,nM,"{'bei': '15.88', 'le': '0.29', 'lle': '2.52', 'sei': '15.75'}",B
552,CHEMBL435472,,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(C)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,9.52,IC50,=,0.3,nM,"{'bei': '16.57', 'le': '0.31', 'lle': '3.18', 'sei': '15.46'}",B
553,CHEMBL278117,,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CC[S+]([O-])c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,9.40,IC50,=,0.4,nM,"{'bei': '16.82', 'le': '0.33', 'lle': '3.87', 'sei': '14.06'}",B
554,CHEMBL369151,,CCn1nc(CC2CCCCC2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.64,IC50,=,2.3,nM,"{'bei': '15.63', 'le': '0.29', 'lle': '2.47', 'sei': '14.02'}",B
555,CHEMBL170829,,CCn1nc(Cc2ccc(F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.96,IC50,=,1.1,nM,"{'bei': '15.86', 'le': '0.30', 'lle': '3.18', 'sei': '14.54'}",B
556,CHEMBL352511,,CCn1nc(Cc2ccc(OC)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.89,IC50,=,1.3,nM,"{'bei': '15.41', 'le': '0.29', 'lle': '3.24', 'sei': '12.55'}",B
557,CHEMBL173308,,CCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1F,9.15,IC50,=,0.7,nM,"{'bei': '14.70', 'le': '0.28', 'lle': '2.58', 'sei': '12.93'}",B
558,CHEMBL21106,,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCC(F)(F)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,10.22,IC50,=,0.06,nM,"{'bei': '18.70', 'le': '0.36', 'lle': '3.70', 'sei': '23.35'}",B
559,CHEMBL174304,,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.82,IC50,=,1.5,nM,"{'bei': '16.14', 'le': '0.30', 'lle': '3.18', 'sei': '14.32'}",B
560,CHEMBL175424,,CCCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,9.10,IC50,=,0.8,nM,"{'bei': '14.37', 'le': '0.27', 'lle': '1.89', 'sei': '12.84'}",B
561,CHEMBL265723,,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OCC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,9.30,IC50,=,0.5,nM,"{'bei': '14.12', 'le': '0.27', 'lle': '2.33', 'sei': '13.13'}",B
562,CHEMBL282921,,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(CCC(F)(F)c3ccc(F)cc3)CC2)[C@@H](c2ccccc2)C1,9.52,IC50,=,0.3,nM,"{'bei': '17.11', 'le': '0.33', 'lle': '2.36', 'sei': '21.75'}",B
563,CHEMBL417825,,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCC(CO)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,8.32,IC50,=,4.8,nM,"{'bei': '15.39', 'le': '0.29', 'lle': '2.82', 'sei': '13.00'}",B
564,CHEMBL173492,,CCn1nc(CC2CCCCC2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.96,IC50,=,1.1,nM,"{'bei': '15.81', 'le': '0.30', 'lle': '2.40', 'sei': '14.54'}",B
565,CHEMBL367489,,CCn1nc(Cc2ccc(F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,8.96,IC50,=,1.1,nM,"{'bei': '14.81', 'le': '0.28', 'lle': '2.26', 'sei': '14.54'}",B
566,CHEMBL367529,,CCn1nc(Cc2ccccc2F)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.66,IC50,=,2.2,nM,"{'bei': '15.33', 'le': '0.29', 'lle': '2.88', 'sei': '14.05'}",B
567,CHEMBL368182,,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4cc(C(F)(F)F)cc(C(F)(F)F)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,8.80,IC50,=,1.6,nM,"{'bei': '12.62', 'le': '0.25', 'lle': '0.74', 'sei': '14.28'}",B
568,CHEMBL177157,,CCn1nc(Cc2ccc(S(C)(=O)=O)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,8.64,IC50,=,2.3,nM,"{'bei': '12.99', 'le': '0.25', 'lle': '2.68', 'sei': '9.02'}",B
569,CHEMBL369040,,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(S(=O)(=O)c5ccccc5)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,8.96,IC50,=,1.1,nM,"{'bei': '12.78', 'le': '0.24', 'lle': '2.10', 'sei': '9.36'}",B
570,CHEMBL172013,,CCn1nc(Cc2ccc(OC(F)(F)F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,9.10,IC50,=,0.8,nM,"{'bei': '14.42', 'le': '0.28', 'lle': '2.56', 'sei': '12.84'}",B
571,CHEMBL177127,,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,9.52,IC50,=,0.3,nM,"{'bei': '15.19', 'le': '0.29', 'lle': '2.89', 'sei': '13.44'}",B
572,CHEMBL367560,,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,9.22,IC50,=,0.6,nM,"{'bei': '14.71', 'le': '0.28', 'lle': '2.59', 'sei': '13.02'}",B
573,CHEMBL20818,,COP(=O)(CCC1CCN(C[C@H]2CN([C@H](CC3CC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1)c1ccccc1,7.72,IC50,=,19.0,nM,"{'bei': '13.87', 'le': '0.27', 'lle': '2.27', 'sei': '11.02'}",B
574,CHEMBL435538,,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,9.05,IC50,=,0.9,nM,"{'bei': '16.13', 'le': '0.30', 'lle': '3.02', 'sei': '14.68'}",B
575,CHEMBL367901,,CCn1nc(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.49,IC50,=,3.2,nM,"{'bei': '12.44', 'le': '0.24', 'lle': '0.82', 'sei': '13.79'}",B
576,CHEMBL367916,,CCn1nc(Cc2ccc(S(=O)(=O)c3ccccc3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,8.96,IC50,=,1.1,nM,"{'bei': '12.78', 'le': '0.24', 'lle': '2.10', 'sei': '9.36'}",B
